IssueId,ShortId,IssueUrl,Title,Description,Status,NextStepAction,NextStepOwner,AssignedFolderId,AssignedFolderLabel,LabelIds,Labels,RequesterIdentity,SubmitterIdentity,ResolvedByIdentity,CreateDate,LastUpdatedDate,LastUpdatedConversationDate,ResolvedDate,AssigneeIdentity,Tags,RootCauses,WatcherCount,AffectedUserCount,ConversationCount,SubTaskIds,SubTaskCount,ParentTaskIds,ParentTaskCount,Priority,PriorityLevel,Rank,PlanningLevel,PlanningEstimate,LocalEffortEstimate,TotalEffortEstimate,LocalEffortRemaining,TotalEffortRemaining,LocalEffortSpent,TotalEffortSpent,EffortEstimatedDeprecated,EffortSpentDeprecated,EffortRemainingDeprecated,EstimatedStartDate,EstimatedCompletionDate,ActualStartDate,ActualCompletionDate,NeedByDate,Severity,LegacyTicketCategory,LegacyTicketType,LegacyTicketItem,LegacyTicketDedupeString,EditCount,BlockedReason,Complexity (string),Requester Site (string),REQUEST TYPE (string),PURPOSE OF DATA REQUEST (string)
8c4b8425-41fe-45c6-bb15-b931aa6e6765,CSDA-IND-5169,https://issues.amazon.com/issues/CSDA-IND-5169,Please Provide the Title of your Request Here,"**  !!! THIS SIM FOLDER IS DEDICATED TO SUPPORT CS INDIA SITES ONLY - NON CS AND PROGRAM REQUESTS ARE NOT SUPPORTED IN THIS FOLDER!!! **
===================================================================

Please provide the following details:

A.            Is the requested information not available from available reports on Redhawk/CSInsight/Existing reports?
(https://redhawk.aka.corp.amazon.com/ and https://csinsight.amazon.com/)

Yes/No: No


B.            Data Request Description: Please help us with the business context and justification about how this data will help you.
                (We work on multiple priority items at a given point and this will help us with the queue and determine automation opportunities, if any)

- Data required to identify the number of MU Contacts closed after 5 sec from last customers response.


C.            What are Attributes that you want to look at:
                (eg: Agent, Manager, Region, Marketplace, Contact type, Skill, ASIN etc.,)

- Marketplace, MU channel, agent, contact ID

D.            What are Metrics that you want to measure for the above attributes:
                (eg: PRR, Transfers, RAP, Concessions, etc.,)

-NA

E.            What are the filters that you think we should apply.(If not sure, please schedule a meeting with Analyst once the SIM is assigned based on Description - eg: Contact type = email, chat / Region = IN, NA / Amazon Hierarchy = Consumer)
         
- Marketplace, MU channel

F.            Who are all the POCs for this request (in case of requester is on leave), what is the available time to contact you?

kokkud@ eliskama@

G.           Who all are the audience for this data, if we have to schedule this we will loop them on the recurring report.

kokkud@ eliskama@

H.            By when do you expect this data? Note that this will be subject to backlog and current priority items being serviced. Our Normal SL is 1-4 Weeks without any approvals, if this needs to prioritized please refer the below table to get required approvals after raising the SIM.



==================================================================
Sev-2 (2 Business Days) - Requires both Sr Ops and Sriram's Approval
Sev-3 (5 Business Days) - Requires both Ops and Business Analyst Approval
Sev-4 (1-4 Weeks) - Requires GRPM Approval
",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,,,kokkud,kokkud,kmohia,2021-06-28T09:18:14.359Z,2021-07-01T08:20:16.992Z,2021-07-01T08:04:22.835Z,2021-07-01T08:20:16.992Z,kmohia,,,0,0,3,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,,,,,,10,,Easy,VCSIND,,
8df828a0-e6fd-4035-b4f2-a61ea1fd6eea,CSDA-IND-4233,https://issues.amazon.com/issues/CSDA-IND-4233,Followups Created-IN,"A. Is the requested information not available from available reports on Redhawk/CSInsight/Existing reports?
(https://redhawk.aka.corp.amazon.com/ and https://csinsight.amazon.com/)

Yes/No: No

B. Data Request Description: Please help us with the business context and justification about how this data will help you.
(We work on multiple priority items at a given point and this will help us with the queue and determine automation opportunities, if any)

All followups created on IN marketplace will help us identify the use cases where major number of followups were created
C. What are Attributes that you want to look at:
(eg: Agent, Manager, Region, Marketplace, Contact type, Skill, ASIN etc.,)
Contact ID, Followup ID,Creation Date, Week, Due Date, Resolved Date, Cs_Hierarchy 2, Contact Type, Agent, Site Group, SIC last node,Status (Late resolved, resolved on time, pending, etc)
D. What are Metrics that you want to measure for the above attributes:
(eg: PRR, Transfers, RAP, Concessions, etc.,)
Followup
E. What are the filters that you think we should apply.(If not sure, please schedule a meeting with Analyst once the SIM is assigned based on Description - eg: Contact type = email, chat / Region = IN, NA / Amazon Hierarchy = Consumer)
Region= IN, Amazon Hierarchy : Consumer, Duration: Last 2 months
F. Who are all the POCs for this request (in case of requester is on leave), what is the available time to contact you?
@majargha @bodhisab
G. Who all are the audience for this data, if we have to schedule this we will loop them on the recurring report.

H. By when do you expect this data? Note that this will be subject to backlog and current priority items being serviced. Our Normal SL is 1-4 Weeks without any approvals, if this needs to prioritized please refer the below table to get required approvals after raising the SIM.

3-5 days",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,majargha,majargha,hssunda,2021-03-05T11:34:21.823Z,2021-03-09T12:57:01.425Z,2021-03-09T12:57:01.425Z,2021-03-09T12:57:01.425Z,hssunda,,,0,0,3,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,,,,,,12,,Easy,HYD,,
86b10df2-7ea8-434c-a4f2-b2bd09135220,CSDA-IND-4172,https://issues.amazon.com/issues/CSDA-IND-4172,Data Request,"** !!! THIS SIM FOLDER IS DEDICATED TO SUPPORT CS INDIA SITES ONLY - NON CS AND PROGRAM REQUESTS ARE NOT SUPPORTED IN THIS FOLDER!!! **
===================================================================

Please provide the following details:

A. Is the requested information not available from available reports on Redhawk/CSInsight/Existing reports?
(https://redhawk.aka.corp.amazon.com/ and https://csinsight.amazon.com/)

Yes/No: Yes

B. Data Request Description: Please help us with the business context and justification about how this data will help you.
We want to identify the number of Outbound calls done by the CSA and which was disconnected by CSAs in 10 Seconds.

C. What are Attributes that you want to look at:

Site-DEL18, PNQ,hyd,cjb, vcs  marketplace-IN,NA,UK Contact week, Contact Type- Phones, Call Source - Outbound Call, Disconnect Source- Agent, Call Duration- 10 sec

D. What are Metrics that you want to measure for the above attributes:

Disconnect

E. What are the filters that you think we should apply.(If not sure, please schedule a meeting with Analyst once the SIM is assigned based on Description - eg: Contact type = email, chat / Region = IN, NA / Amazon Hierarchy = Consumer)

Site-DEL18, PNQ,hyd,cjb, vcs  marketplace-IN,NA,UK Contact week, Contact Type- Phones, Call Source - Outbound Call, Disconnect Source- Agent, Call Duration - less than 1 minute
Apart from that will connect once the sim is assigned 

F. Who are all the POCs for this request (in case of requester is on leave), what is the available time to contact you?

@guptaksh , @rkumruj

G. Who all are the audience for this data, if we have to schedule this we will loop them on the recurring report.

@guptaksh, @rkumruj

H. By when do you expect this data? Note that this will be subject to backlog and current priority items being serviced. Our Normal SL is 1-4 Weeks without any approvals, if this needs to prioritized please refer the below table to get required approvals after raising the SIM.

At the earliest.
==================================================================",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,rkumruj,rkumruj,kmohia,2021-02-24T11:56:15.564Z,2021-03-01T08:12:07.452Z,2021-03-01T07:59:39.021Z,2021-03-01T08:12:07.452Z,kmohia,,,0,0,4,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,5,,,,,11,,Easy,DEL18,,
88c52402-b5a6-4046-9c8e-2458c56ffc9c,CSDA-IND-5420,https://issues.amazon.com/issues/CSDA-IND-5420,Short Term Contract Project,"Hello Team, 

Request your support in fetching the data for logins with the date range.
We required data for PTL at Day level and CSA Level and Shrinkage at Day Level for Weblab 1
",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,ynagran,tapkiv,tapkiv,2021-07-27T07:05:52.649Z,2021-08-05T14:45:26.245Z,2021-08-05T14:45:26.245Z,2021-07-29T13:22:53.940Z,tapkiv,,,0,0,2,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,,,,,,11,,Medium,VCSIND,,
8a7494d7-26ee-4d6e-9d75-e094dd2cf3e0,CSDA-IND-3910,https://issues.amazon.com/issues/CSDA-IND-3910,Data Required,"Hi Team - Please help with the data for below query and attached logins.

Date Range: 
There are two sheets in the attached excel. Need data for the logins in Sheet1 with date range (10th to 16th Jan) and for sheet 2 logins (3rd to 9th Jan)

Please chime me for any concerns.

https://datanet.amazon.com/dw-platform/servlet/dwp/template/EtlViewExtractJobs.vm/job_profile_id/9234382

Regards,
Rahul Patil",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,rahupati,rahupati,appereir,2021-01-25T04:26:07.939Z,2021-01-27T09:49:17.300Z,2021-01-27T09:49:17.300Z,2021-01-27T09:49:17.300Z,appereir,,,0,0,4,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,,,,,,13,,Easy,HYD,,
8c24071c-2da7-4484-b9e7-57e1130c1165,CSDA-IND-4305,https://issues.amazon.com/issues/CSDA-IND-4305,WBR Rosetta Dashboard DE/ IT,"**  !!! THIS SIM FOLDER IS DEDICATED TO SUPPORT CS INDIA SITES ONLY - NON CS AND PROGRAM REQUESTS ARE NOT SUPPORTED IN THIS FOLDER!!! **
===================================================================

Please provide the following details:

A.            Is the requested information not available from available reports on Redhawk/CSInsight/Existing reports?
(https://redhawk.aka.corp.amazon.com/ and https://csinsight.amazon.com/)

Yes/No: No


B.            Data Request Description: Please help us with the business context and justification about how this data will help you.
                (We work on multiple priority items at a given point and this will help us with the queue and determine automation opportunities, if any)

We need a reporting dashboard for DE and IT Rosetta which will be used for WBR and deep dive on data analysis.

C.            What are Attributes that you want to look at:
                (eg: Agent, Manager, Region, Marketplace, Contact type, Skill, ASIN etc.,)

Agent, Manager, GRPM, Ops, Region, Marketplace, Contact Type, Skill, Use Case, SIC2, SIC3, Contacts Handled, Contacts Transferred, Parked Contacts, Week, Month, Year, Handle Time, Resolved Contacts, Concession Count, Concession Amount, Parked Auto Resolved Contacts, HMD Y, HMD N, HMD Y Repeat, HMD N Repeat.

D.            What are Metrics that you want to measure for the above attributes:
                (eg: PRR, Transfers, RAP, Concessions, etc.,)

PRR, RAP, Transfer Rate, Park Rate, Duplicate %, Spam %, Concession Rate, HMD Offer Rate, HMD Response Rate, CCX, Concession count per contact

E.            What are the filters that you think we should apply.(If not sure, please schedule a meeting with Analyst once the SIM is assigned based on Description - eg: Contact type = email, chat / Region = IN, NA / Amazon Hierarchy = Consumer)
         
Week, Month, Year, TM, GRPM, Region, Marketplace, Contact Type, Use Case, Site.

F.            Who are all the POCs for this request (in case of requester is on leave), what is the available time to contact you?

palsinha@, koppolur@ Available time: 21:00 - 6:00

G.           Who all are the audience for this data, if we have to schedule this we will loop them on the recurring report.

Will discuss over call and update after the SIM is assigned.

H.            By when do you expect this data? Note that this will be subject to backlog and current priority items being serviced. Our Normal SL is 1-4 Weeks without any approvals, if this needs to prioritized please refer the below table to get required approvals after raising the SIM.


==================================================================
Sev-2 (2 Business Days) - Requires both Sr Ops and Sriram's Approval
Sev-3 (5 Business Days) - Requires both Ops and Business Analyst Approval
Sev-4 (1-4 Weeks) - Requires GRPM Approval
",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,palsinha,palsinha,relans,2021-03-17T20:16:46.562Z,2021-08-05T08:42:24.710Z,2021-05-04T11:43:57.320Z,2021-04-05T06:58:16.638Z,relans,,,0,0,6,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,,,,,,21,,Hard,HYD,,
8eca6d8e-543b-4047-936b-16100c166dbf,CSDA-IND-4303,https://issues.amazon.com/issues/CSDA-IND-4303,Please Provide the Title of your Request Here,"**  !!! THIS SIM FOLDER IS DEDICATED TO SUPPORT CS INDIA SITES ONLY - NON CS AND PROGRAM REQUESTS ARE NOT SUPPORTED IN THIS FOLDER!!! **
===================================================================

Please provide the following details:

A.            Is the requested information not available from available reports on Redhawk/CSInsight/Existing reports?
(https://redhawk.aka.corp.amazon.com/ and https://csinsight.amazon.com/)

Yes/No:No


B.            Data Request Description: Please help us with the business context and justification about how this data will help you.
                (We work on multiple priority items at a given point and this will help us with the queue and determine automation opportunities, if any)

https://issues.amazon.com/CSDA-IND-4169 we want to optimize the repeat data which we are receiving. 

C.            What are Attributes that you want to look at:
                (eg: Agent, Manager, Region, Marketplace, Contact type, Skill, ASIN etc.,)
Attributes will remain the same which are there in this SIM, however, we want to add 1 more column for TM alignment and remove the duplicate customer id in the customer id column.   

D.            What are Metrics that you want to measure for the above attributes:
                (eg: PRR, Transfers, RAP, Concessions, etc.,)
Repeat contacts for ECR

E.            What are the filters that you think we should apply.(If not sure, please schedule a meeting with Analyst once the SIM is assigned based on Description - eg: Contact type = email, chat / Region = IN, NA / Amazon Hierarchy = Consumer)
         
https://issues.amazon.com/CSDA-IND-4169 same as this one 

F.            Who are all the POCs for this request (in case of requester is on leave), what is the available time to contact you?
mirzabai@ anjanj@ hars@ sairas@

G.           Who all are the audience for this data, if we have to schedule this we will loop them on the recurring report.
mirzabai@ anjanj@ hars@ sairas@

H.            By when do you expect this data? Note that this will be subject to backlog and current priority items being serviced. Our Normal SL is 1-4 Weeks without any approvals, if this needs to prioritized please refer the below table to get required approvals after raising the SIM.



==================================================================
Sev-2 (2 Business Days) - Requires both Sr Ops and Sriram's Approval
Sev-3 (5 Business Days) - Requires both Ops and Business Analyst Approval
Sev-4 (1-4 Weeks) - Requires GRPM Approval
",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,mirzabai,mirzabai,monkadam,2021-03-17T16:30:09.719Z,2021-03-24T09:34:55.093Z,2021-03-24T09:08:06.849Z,2021-03-24T09:08:06.849Z,monkadam,,,1,0,7,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,,,,,,24,,Easy,HYD,,
88af054b-a1a9-4954-b55f-f69368586a6a,CSDA-IND-4493,https://issues.amazon.com/issues/CSDA-IND-4493,Child Sim 7,"Prepare summary report for quality, productivity, OT staffed hrs & handle contacts along with raw data file which is used to prepare quick-sight OT bank dashboard. Report requires for finance team to request cost analysis.





",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,sangarg,sangarg,sangarg,2021-04-12T05:51:53.828Z,2021-04-12T09:45:21.082Z,2021-04-12T09:45:21.082Z,2021-04-12T09:45:21.082Z,sangarg,,,0,0,2,,0,3f306bfe-c3f1-4697-ae90-3c5b7c3cc857,1,,,,,,0,0,0,0,0,0,,0,,,,,,,,,,,,9,,Easy,HYD,,
8748f4eb-c6f5-4c5e-9bfd-0eaf48d86fd7,CSIA-OPS-583,https://issues.amazon.com/issues/CSIA-OPS-583,Add Spain to CS Analytics Dashboard,"Hello Team,

Need your help in adding Spain to the CS Analytics Dashboard and also SA and SC Dashboard. Currently there is no Option available to select in the Dashboard for Spain. 

OU: Spain
Site:Rosetta Hyd


",Resolved,Comment,resolver,af974891-7ea5-4bc4-a536-bc17aae01f74,CS-INDIA-ANALYTICS,,,mujeemo,mujeemo,riyamali,2021-07-20T15:45:29.323Z,2021-07-29T17:09:01.427Z,2021-07-29T17:09:01.427Z,2021-07-29T17:09:01.427Z,riyamali,,,0,0,7,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,3,,,,,19,,Easy,HYD,,
8a69cd4b-a2bb-4d3a-8d06-0045cf3434d7,CSDA-IND-4526,https://issues.amazon.com/issues/CSDA-IND-4526,Child Sim 8,"1. Variance and color coding between actual & Ntwk, OT actual & FTC actual in Quick- Sight OT bank dashboard.
2. Remove Ranking for now from ranking sheet.
3. Change week numbers in ascending order.





",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,sangarg,sangarg,sangarg,2021-04-16T06:24:48.452Z,2021-04-16T13:49:55.447Z,2021-04-16T13:49:55.447Z,2021-04-16T13:49:55.447Z,sangarg,,,0,0,3,,0,3f306bfe-c3f1-4697-ae90-3c5b7c3cc857,1,,,,,,0,0,0,0,0,0,,0,,,,,,,,,,,,9,,Easy,HYD,,
91f3213c-dcfa-4ffd-b1dd-01e2b0390c3e,CSDA-IND-5347,https://issues.amazon.com/issues/CSDA-IND-5347,DEL18 Attrition Dashboard,"Please provide the following details:

A. Is the requested information not available from available reports on Redhawk/CSInsight/Existing reports?
(https://redhawk.aka.corp.amazon.com/ and https://csinsight.amazon.com/)

No

B. Data Request Description:
We want to create an attrition dashboard for DEL18 where we can check CSA, TM, GrpM, OPS and site level attrition details. 


C. What are Attributes that you want to look at:
Sample will be shared post the connect

D. What are Metrics that you want to measure for the above attributes:


E. What are the filters that you think we should apply?


Time duration- YTD

F. Who are all the POCs for this request (in case of requester is on leave), what is the available time to contact you?

Primary Requester : paanand@


G. Who all are the audience for this data, if we have to schedule this we will loop them on the recurring report.

chojamil@, paanand@

We will add more logins once the dash is ready. 

H. By when do you expect this data?

Within a week",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,paanand,paanand,abhnas,2021-07-19T05:01:00.515Z,2021-08-30T08:24:43.154Z,2021-08-30T08:24:32.041Z,2021-08-26T10:21:26.306Z,abhnas,,,0,0,7,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,4,,,,,25,,Hard,DEL18,,
8cab380a-3e23-4ba5-bed5-4b97991af20e,CSDA-IND-5146,https://issues.amazon.com/issues/CSDA-IND-5146,Data required with HMD and CX anecdotes,"**  !!! THIS SIM FOLDER IS DEDICATED TO SUPPORT CS INDIA SITES ONLY - NON CS AND PROGRAM REQUESTS ARE NOT SUPPORTED IN THIS FOLDER!!! **
===================================================================

Please provide the following details:

A.            Is the requested information not available from available reports on Redhawk/CSInsight/Existing reports?
(https://redhawk.aka.corp.amazon.com/ and https://csinsight.amazon.com/)

Yes/No: No


B.            Data Request Description: Please help us with the business context and justification about how this data will help you.
                (We work on multiple priority items at a given point and this will help us with the queue and determine automation opportunities, if any)
We are working on process improvement project through customer anecdotes provided on HMD responses


C.            What are Attributes that you want to look at:
                (eg: Agent, Manager, Region, Marketplace, Contact type, Skill, ASIN etc.,)
Date, 
Marketplace NA only, 
Contact Id	
Work Category 
HMD response (Y/N)
Customer comments  while replying to Yes/NO
Final Resolving User	
GACD Skill Name


D.            What are Metrics that you want to measure for the above attributes:
                (eg: PRR, Transfers, RAP, Concessions, etc.,)
We need this data to find customer views use the same for process improvement

E.            What are the filters that you think we should apply.(If not sure, please schedule a meeting with Analyst once the SIM is assigned based on Description - eg: Contact type = email, chat / Region = IN, NA / Amazon Hierarchy = Consumer)
         Marketplace - NA
Site PNQ 10


F.            Who are all the POCs for this request (in case of requester is on leave), what is the available time to contact you?
pradnym@ Sun - Thurs 17:00 - 02:00 shift Mob - 9890451090

G.           Who all are the audience for this data, if we have to schedule this we will loop them on the recurring report.
pradnym, sggedam, kundwani, kartikec, sisubham, kumayank, lamginni, panikita, pantuwap, rodekarn, yadja

H.            By when do you expect this data? Note that this will be subject to backlog and current priority items being serviced. Our Normal SL is 1-4 Weeks without any approvals, if this needs to prioritized please refer the below table to get required approvals after raising the SIM.
At the earliest


==================================================================
Sev-2 (2 Business Days) - Requires both Sr Ops and Sriram's Approval
Sev-3 (5 Business Days) - Requires both Ops and Business Analyst Approval
Sev-4 (1-4 Weeks) - Requires GRPM Approval
",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,pradnym,pradnym,nichhabr,2021-06-24T22:57:03.941Z,2021-07-02T12:56:06.432Z,2021-07-02T12:56:06.432Z,2021-07-02T12:56:06.432Z,nichhabr,,,2,0,7,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,,,,,,22,,0,PNQ10,,
8a6ec3df-0168-40e2-98b3-9bcaeb30ea57,CSDA-IND-4142,https://issues.amazon.com/issues/CSDA-IND-4142,SA & SC Jan-2021 Data,"Hello Team, 

We need your help in sharing Jan-2021 SA & SC data for the following Grpm's:

kanamarh
manoharj
nelapatn

I have attached the format in which we need the data, request you to please share the data by today 9 PM. In case of any approvals then please do let me know. ",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,nelapatn,nelapatn,mondalbh,2021-02-22T10:56:23.478Z,2021-02-25T16:51:57.215Z,2021-02-25T16:51:41.976Z,2021-02-25T16:51:57.215Z,mondalbh,,,0,0,5,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,3,,,,,14,,Easy,HYD,,
8ce2e8e8-4ada-4436-a774-69c13a0e3c57,CSDA-IND-5112,https://issues.amazon.com/issues/CSDA-IND-5112,Attrition- VCSBLR-Project,To fix the issues pertaining to attrition in the vcsblr dashboard,Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,89970deb-17f9-44da-844f-21ebb457f7a1,VCS-BLR,amarlaps,kandalah,kandalah,2021-06-23T06:12:37.818Z,2021-06-28T14:33:56.301Z,2021-06-28T14:33:56.301Z,2021-06-28T14:33:56.301Z,kandalah,,,0,0,1,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,,,,,,7,,Medium,CJB10,,
906e16a9-34ea-4d37-97d3-39ada8fcf63d,CSDA-IND-5633,https://issues.amazon.com/issues/CSDA-IND-5633,Inline HMD data,"A. Is the requested information not available from available reports on Redhawk/CSInsight/Existing reports?
(https://redhawk.aka.corp.amazon.com/ and https://csinsight.amazon.com/)

No

B. Data Request Description: Please help us with the business context and justification about how this data will help you.

We're running an analysis on finding the response rate based on the inline HMD abuse.

C. What are Attributes that you want to look at:

site
week number
CSA login
skill
TM
contact ID
No of emails sent per contact
Email char
Disconnect time with seconds
Wrap up time with seconds
If the disconnect time is greater than wrap up time
Response received 

Data required for NA and IN OU for CS-India. Medium : MU.

D. What are Metrics that you want to measure for the above attributes:
Response Rate and RAP.

E. What are the filters that you think we should apply.(If not sure, please schedule a meeting with Analyst once the SIM is assigned based on Description - eg: Contact type = email, chat / Region = IN, NA / Amazon Hierarchy = Consumer)
Consumer Hierarchy

F. Who are all the POCs for this request (in case of requester is on leave), what is the available time to contact you?

rajuvign@

G. Who all are the audience for this data, if we have to schedule this we will loop them on the recurring report.

rajuvign@

H. By when do you expect this data? Note that this will be subject to backlog and current priority items being serviced. Our Normal SL is 1-4 Weeks without any approvals, if this needs to prioritized please refer the below table to get required approvals after raising the SIM.

==================================================================
Sev-2 (2 Business Days) - Requires both Sr Ops and Sriram's Approval
Sev-3 (5 Business Days) - Requires both Ops and Business Analyst Approval
Sev-4 (1-4 Weeks) - Requires GRPM Approval

",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,sindravi,sindravi,nechhabr,2021-08-18T07:17:58.130Z,2021-08-26T07:09:02.177Z,2021-08-26T07:09:02.177Z,2021-08-25T15:15:37.640Z,nechhabr,,,0,0,6,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,,,,,,15,,Easy,VCSIND,,
903790d9-e8cf-4c99-8449-3e229b04da87,CSIA-OPS-506,https://issues.amazon.com/issues/CSIA-OPS-506,April month Callouts and data validation for Anish MBR,"Hello 

Help us with the data validation and callouts for the month of april for all ou's for Anish MBR",Resolved,Comment,resolver,af974891-7ea5-4bc4-a536-bc17aae01f74,CS-INDIA-ANALYTICS,,,namuduri,namuduri,namuduri,2021-05-17T09:58:32.149Z,2021-05-18T12:42:11.966Z,2021-05-18T12:42:11.966Z,2021-05-18T12:42:11.966Z,namuduri,,,0,0,1,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,,,,,,5,,Easy,HYD,,
8f4cc45a-ce82-4dc1-9c5e-57b84b722e8b,CSDA-IND-4885,https://issues.amazon.com/issues/CSDA-IND-4885,QA Data Request | LTR and HMD Masking,"Please provide the following details:

A. Is the requested information not available from available reports on Redhawk/CSInsight/Existing reports?
(https://redhawk.aka.corp.amazon.com/ and https://csinsight.amazon.com/)

Yes/No: No

B. Data Request Description:
> Requesting data of all the contact of last quarter where contact is wrapped up from lobby after 3 hours 
> Data for all contacts of last quarter  in which Email is sent with more than 300 word count. 

C. What are Attributes that you want to look at:
Agent, Site, OU, Contact ID,Contact Medium, LTR Time.

D. What are Metrics that you want to measure for the above attributes:
     LTR Time, Word Count 

E. What are the filters that you think we should apply.(If not sure, please schedule a meeting with Analyst once the SIM is assigned based on Description - eg: Contact type = email, chat / Region = AU, Consumer, Contact type : Phones and Emails

F. Who are all the POCs for this request (in case of requester is on leave), what is the available time to contact you?
    mmmaniya, jomohit and smitya

G. Who all are the audience for this data, if we have to schedule this we will loop them on the recurring report.
    mmmaniya, smitya and jomohit 
   
H.  Backup stakeholder's login, shift and weekoffs.
     Login - smitya
     Shift - 11:00 - 20:00
     Weekoffs - Saturday and Sunday 

",Resolved,Comment,resolver,7796206b-b8e3-49ee-940e-688c9a338fd9,CS INDIA ANALYTICS,d03d28c1-c2f8-4557-82cd-93ccccb8ffc0,DE Sprint,jomohit,jomohit,jomohit,2021-05-28T07:02:07.547Z,2021-05-28T14:41:43.288Z,2021-05-28T14:41:43.288Z,2021-05-28T14:35:42.825Z,nichhabr,,,3,0,4,,0,,0,,,,,,0,0,0,0,0,0,,0,,,,,,,,,,,,14,,Easy,VCSIND,,
